LanePointX,LanePointY
43.610431,52.111925
43.708212,52.250426
43.806437,52.388474
43.905255,52.526250
44.004658,52.663745
45.678127,54.816010
45.786934,54.945643
45.897427,55.076060
46.008541,55.205949
46.120295,55.335347
46.232792,55.464327
46.346021,55.592904
46.459912,55.720937
46.574448,55.848449
46.689744,55.975505
46.805664,56.101995
46.922283,56.227939
47.039728,56.353511
47.157709,56.478338
47.276573,56.602827
49.270524,58.508633
49.401001,58.622256
49.532215,58.735275
49.664134,58.847617
49.796558,58.959151
49.929825,59.070117
50.063782,59.180424
50.198105,59.289762
50.333234,59.398533
50.468955,59.506516
50.605293,59.613772
50.742580,59.720516
50.880175,59.826284
51.018566,59.931414
51.157454,60.035714
53.464100,61.599523
53.613389,61.690457
53.763279,61.780592
53.913307,61.869614
54.064029,61.957892
54.215717,62.045543
54.367182,62.131911
54.519570,62.217623
54.672536,62.302511
54.826018,62.386503
54.980055,62.469653
55.134569,62.551882
55.289647,62.633270
55.445270,62.713769
55.601467,62.793426
58.164588,63.942381
58.328372,64.006091
58.491096,64.068290
58.656811,64.130496
58.820902,64.190985
58.986457,64.250884
59.152558,64.309873
59.318754,64.367761
59.485337,64.424682
59.652132,64.480546
59.819319,64.535443
59.987048,64.589389
60.155283,64.642399
60.323439,64.694258
60.492229,64.745217
63.232788,65.420875
63.406358,65.454267
63.580033,65.486594
63.754030,65.517870
63.928190,65.548092
64.102663,65.577257
64.277220,65.605352
64.451993,65.632374
64.626961,65.658342
64.802061,65.683221
64.977364,65.707047
65.152831,65.729787
65.328471,65.751466
65.504270,65.772057
65.680379,65.791600
68.509550,65.956010
68.686890,65.956976
68.864216,65.956852
69.042440,65.955610
69.219895,65.953278
69.396758,65.949842
69.575451,65.945273
69.753140,65.939605
69.930628,65.932846
70.106582,65.925038
70.283601,65.916095
70.461617,65.905980
70.637778,65.894875
70.815094,65.882582
70.992019,65.869215
73.792289,65.501275
73.961934,65.468242
74.130380,65.434074
74.298960,65.398621
74.466693,65.361993
74.632469,65.324561
74.797266,65.286041
74.961444,65.246466
75.125546,65.205616
75.287666,65.164075
75.448679,65.121562
75.610224,65.077744
75.771125,65.032845
75.930847,64.987119
76.089795,64.940383
78.542493,64.065758
78.690686,64.003416
78.838194,63.940215
78.985223,63.876143
79.131668,63.811184
79.277609,63.745373
79.422914,63.678711
79.567821,63.611160
79.712050,63.542789
79.855835,63.473557
79.999284,63.403352
80.141779,63.332543
80.283848,63.260818
80.425407,63.188281
80.566419,63.114896
82.751915,61.830951
82.884086,61.744014
83.015640,61.656346
83.147807,61.567170
83.277708,61.478379
83.408588,61.387821
83.537665,61.297364
83.666893,61.205699
83.795467,61.113348
83.923683,61.020142
84.049776,60.927335
84.177258,60.832397
84.303240,60.737414
84.428903,60.641554
84.554004,60.544960
86.516933,58.957578
86.637656,58.857128
86.758252,58.756504
86.878645,58.655781
86.998831,58.554965
87.118881,58.454006
87.238723,58.352967
87.358355,58.251861
87.478457,58.150114
87.597381,58.049131
87.716551,57.947708
87.835529,57.846228
87.954435,57.744586
88.072965,57.643056
88.192135,57.540765
90.071083,55.903859
90.188107,55.800586
90.305702,55.696641
90.421984,55.593669
90.538914,55.489939
90.656366,55.385536
90.772521,55.282082
90.915460,55.154493
91.005815,55.073628
91.122294,54.969186
91.238879,54.864402
91.355266,54.759528
91.471517,54.654508
91.587751,54.549213
91.703912,54.443696
93.546340,52.721336
93.659010,52.612425
93.773011,52.501739
