LanePointX,LanePointY
87.878936,-47.924166
88.015078,-47.929756
88.149687,-47.935162
90.306135,-48.007620
90.440125,-48.011359
90.573889,-48.015014
90.707601,-48.018594
90.841245,-48.022097
90.974877,-48.025530
91.108324,-48.028887
91.242423,-48.032194
91.374853,-48.035392
91.508001,-48.038545
91.641039,-48.041631
91.774164,-48.044659
91.907043,-48.047621
92.039915,-48.050525
92.172801,-48.053371
94.287990,-48.092010
94.419630,-48.094055
94.551220,-48.096063
94.682762,-48.098035
94.814307,-48.099972
94.945758,-48.101875
95.077108,-48.103743
95.208506,-48.105580
95.339786,-48.107383
95.471022,-48.109156
95.602219,-48.110899
95.733357,-48.112612
95.864428,-48.114295
95.995644,-48.115953
96.126606,-48.117580
98.216436,-48.140392
98.346687,-48.141644
98.477128,-48.142879
98.608253,-48.144105
98.738765,-48.145308
98.867733,-48.146481
98.997992,-48.147651
99.127825,-48.148801
99.257606,-48.149936
99.387681,-48.151060
99.517510,-48.152167
99.647416,-48.153261
99.777303,-48.154341
99.907217,-48.155408
100.036916,-48.156461
102.111996,-48.171802
102.241892,-48.172681
102.371463,-48.173549
102.501228,-48.174411
102.631098,-48.175266
102.760902,-48.176112
102.890736,-48.176952
103.020648,-48.177784
103.150669,-48.178610
103.280594,-48.179429
103.410621,-48.180241
103.540772,-48.181048
103.670903,-48.181847
103.801065,-48.182641
103.931345,-48.183429
106.025721,-48.195367
106.157415,-48.196077
106.289205,-48.196784
106.421145,-48.197488
106.553193,-48.198189
106.685268,-48.198886
106.817654,-48.199581
106.950092,-48.200272
107.082582,-48.200961
107.215307,-48.201647
107.348096,-48.202329
107.480912,-48.203009
107.614583,-48.203690
107.747137,-48.204362
107.880417,-48.205035
110.036040,-48.215540
110.172250,-48.216184
110.308715,-48.216826
110.445313,-48.217467
110.582110,-48.218107
110.719279,-48.218747
110.856425,-48.219385
110.993903,-48.220022
111.131591,-48.220659
111.269484,-48.221295
111.407554,-48.221930
111.545882,-48.222564
111.684442,-48.223198
111.823210,-48.223831
111.962173,-48.224463
114.212265,-48.234505
114.354320,-48.235129
114.496346,-48.235751
114.638540,-48.236373
114.780921,-48.236994
114.923374,-48.237615
115.065895,-48.238235
115.208700,-48.238856
115.351470,-48.239475
115.494354,-48.240094
115.637246,-48.240712
115.780032,-48.241329
115.922985,-48.241945
116.065597,-48.242559
116.209282,-48.243177
118.503488,-48.252946
118.646874,-48.253551
118.790114,-48.254155
118.933399,-48.254759
119.076515,-48.255361
119.219615,-48.255963
119.362832,-48.256565
119.505921,-48.257166
119.649076,-48.257766
119.792242,-48.258367
119.935348,-48.258966
120.078418,-48.259565
120.221594,-48.260164
120.364588,-48.260762
120.507600,-48.261360
122.792913,-48.270861
122.935606,-48.271452
123.078212,-48.272042
123.220776,-48.272631
123.363324,-48.273221
123.505928,-48.273810
123.648437,-48.274399
123.790908,-48.274987
123.933315,-48.275575
124.076043,-48.276164
124.218426,-48.276751
124.361153,-48.277340
124.503270,-48.277925
124.645535,-48.278512
124.787917,-48.279098
127.062437,-48.288445
127.204602,-48.289028
127.346514,-48.289610
127.488377,-48.290191
127.630252,-48.290773
127.772091,-48.291354
127.913894,-48.291935
128.055820,-48.292516
128.197589,-48.293097
128.339342,-48.293677
128.481172,-48.294258
128.622935,-48.294838
128.764615,-48.295418
128.906333,-48.295998
129.048023,-48.296577
131.311903,-48.305828
131.453210,-48.306405
131.594507,-48.306982
131.735762,-48.307558
131.876982,-48.308135
132.018159,-48.308711
132.159395,-48.309287
132.300576,-48.309863
132.441693,-48.310439
132.582863,-48.311015
132.723997,-48.311590
132.865210,-48.312166
133.006357,-48.312742
133.147301,-48.313317
133.288205,-48.313891
135.541446,-48.323074
135.682141,-48.323647
135.822709,-48.324220
135.963302,-48.324792
136.103934,-48.325365
136.244483,-48.325937
136.384984,-48.326509
136.525479,-48.327082
136.665989,-48.327654
136.806447,-48.328226
136.946869,-48.328797
137.087327,-48.329369
137.227722,-48.329941
137.368082,-48.330512
137.508450,-48.331084
139.751727,-48.340214
139.892062,-48.340785
140.031695,-48.341353
140.171162,-48.341921
140.311017,-48.342490
140.450874,-48.343059
140.590763,-48.343628
140.730632,-48.344197
140.870397,-48.344766
141.010203,-48.345334
141.150014,-48.345903
141.289779,-48.346472
141.429506,-48.347040
141.569428,-48.347609
141.710343,-48.348183
143.941250,-48.357257
144.081139,-48.357826
144.220472,-48.358392
144.360045,-48.358960
144.499542,-48.359527
144.637820,-48.360090
144.776856,-48.360655
144.916036,-48.361221
145.055234,-48.361787
145.194351,-48.362353
145.334145,-48.362922
145.473165,-48.363487
145.612369,-48.364053
145.751259,-48.364618
145.890283,-48.365183
148.111476,-48.374215
148.250222,-48.374779
148.388840,-48.375343
148.527424,-48.375906
148.666091,-48.376470
148.804654,-48.377034
148.943206,-48.377597
149.081804,-48.378161
149.220322,-48.378724
149.358805,-48.379287
149.497265,-48.379850
149.635741,-48.380413
149.774171,-48.380976
149.912518,-48.381538
150.050964,-48.382101
152.262251,-48.391091
152.400288,-48.391653
152.538238,-48.392213
152.676235,-48.392775
152.814211,-48.393335
152.952122,-48.393896
153.090199,-48.394457
153.227971,-48.395018
153.365801,-48.395578
153.503744,-48.396139
153.641520,-48.396699
153.779275,-48.397259
153.917083,-48.397819
154.054831,-48.398379
154.192531,-48.398939
156.393432,-48.407887
156.530832,-48.408445
156.668122,-48.409003
156.805456,-48.409562
156.942726,-48.410120
157.080063,-48.410678
157.217280,-48.411236
157.354498,-48.411794
157.491796,-48.412352
157.628987,-48.412910
157.766141,-48.413467
157.903325,-48.414025
158.040435,-48.414582
158.177487,-48.415139
158.314826,-48.415698
160.498567,-48.424575
160.634217,-48.425127
160.769697,-48.425678
160.905344,-48.426229
161.040951,-48.426780
161.176008,-48.427329
161.310849,-48.427877
161.445798,-48.428426
161.580635,-48.428974
161.715255,-48.429521
161.848597,-48.430064
161.983587,-48.430612
162.117509,-48.431157
162.250897,-48.431699
162.384835,-48.432243
164.490409,-48.440803
164.619732,-48.441329
164.748608,-48.441853
164.877707,-48.442378
165.006237,-48.442900
165.134484,-48.443421
165.261482,-48.443938
165.389917,-48.444460
165.517111,-48.444977
165.643270,-48.445490
165.770265,-48.446006
165.896016,-48.446517
166.021933,-48.447029
166.147468,-48.447539
166.272634,-48.448048
168.223296,-48.455978
168.341717,-48.456459
168.459599,-48.456939
168.577009,-48.457416
168.694034,-48.457892
168.810569,-48.458365
168.926583,-48.458837
169.042148,-48.459307
169.157255,-48.459775
169.271883,-48.460241
169.386042,-48.460705
169.499807,-48.461167
169.612737,-48.461626
169.725293,-48.462084
169.837408,-48.462540
171.556908,-48.469530
171.659871,-48.469948
171.761596,-48.470362
171.862339,-48.470771
171.962967,-48.471181
172.063010,-48.471587
172.162470,-48.471992
172.261268,-48.472393
172.359417,-48.472792
172.456899,-48.473188
172.553773,-48.473582
172.649978,-48.473973
172.745481,-48.474362
172.840357,-48.474747
172.934561,-48.475130
174.345785,-48.480867
174.427717,-48.481200
174.508911,-48.481530
174.589301,-48.481857
174.668900,-48.482181
174.747753,-48.482501
174.825797,-48.482818
174.903011,-48.483132
174.979500,-48.483443
175.055121,-48.483751
175.129931,-48.484055
175.203962,-48.484356
175.277166,-48.484653
175.349505,-48.484947
175.421030,-48.485238
176.466597,-48.489489
176.529410,-48.489744
176.592197,-48.489999
176.654963,-48.490254
176.717781,-48.490510
176.780950,-48.490766
176.843664,-48.491021
176.905980,-48.491275
176.968656,-48.491530
177.031535,-48.491785
177.094000,-48.492039
177.156909,-48.492295
177.219517,-48.492549
177.282091,-48.492804
177.344746,-48.493058
178.344060,-48.497121
178.406377,-48.497374
178.468681,-48.497627
178.530988,-48.497881
178.593284,-48.498134
178.655552,-48.498387
178.717815,-48.498640
178.780064,-48.498893
178.842309,-48.499146
178.904524,-48.499399
178.966694,-48.499652
179.028871,-48.499905
179.091078,-48.500158
179.153198,-48.500410
179.215310,-48.500663
180.207346,-48.504695
180.269216,-48.504947
180.331053,-48.505198
180.392894,-48.505450
180.454701,-48.505701
180.516521,-48.505952
180.578300,-48.506203
180.640067,-48.506454
180.701848,-48.506706
180.763596,-48.506957
180.825312,-48.507208
180.887031,-48.507458
180.948732,-48.507709
181.010389,-48.507960
181.072086,-48.508211
182.056598,-48.512213
182.117973,-48.512462
182.179352,-48.512712
182.240728,-48.512961
182.302086,-48.513211
182.363421,-48.513460
182.424714,-48.513709
182.486034,-48.513959
182.547329,-48.514208
182.608600,-48.514457
182.669868,-48.514706
182.731098,-48.514955
182.792326,-48.515204
182.853571,-48.515453
182.914757,-48.515701
183.891737,-48.519673
183.952677,-48.519921
184.013600,-48.520168
184.074482,-48.520416
184.135357,-48.520663
184.196214,-48.520911
184.257096,-48.521158
184.317917,-48.521406
184.378728,-48.521653
184.439564,-48.521900
184.500345,-48.522147
184.561109,-48.522394
184.621875,-48.522641
184.682607,-48.522888
184.743321,-48.523135
185.712875,-48.527076
185.773338,-48.527322
185.833763,-48.527568
185.894187,-48.527813
185.954621,-48.528059
186.015017,-48.528305
186.075381,-48.528550
186.136060,-48.528797
186.196127,-48.529041
186.256460,-48.529286
186.316765,-48.529531
186.377085,-48.529776
186.437374,-48.530022
186.497638,-48.530267
186.557927,-48.530512
187.519968,-48.534422
187.579960,-48.534666
187.639923,-48.534910
187.699909,-48.535154
187.759876,-48.535398
187.819779,-48.535641
187.879723,-48.535885
187.939619,-48.536128
187.999484,-48.536372
188.059335,-48.536615
188.119212,-48.536859
188.179061,-48.537102
188.238865,-48.537345
188.298685,-48.537588
188.358487,-48.537831
189.312300,-48.541709
189.371574,-48.541950
189.430771,-48.542190
189.489877,-48.542431
189.548894,-48.542670
189.607851,-48.542910
189.666711,-48.543149
189.725445,-48.543388
189.784112,-48.543627
189.842639,-48.543865
189.901067,-48.544102
189.959390,-48.544339
190.017543,-48.544576
190.075594,-48.544812
190.133493,-48.545047
191.037266,-48.548721
191.092066,-48.548944
191.146626,-48.549165
191.200931,-48.549386
191.255009,-48.549606
191.308834,-48.549825
191.362392,-48.550043
191.415747,-48.550260
191.468797,-48.550475
191.521551,-48.550690
191.574067,-48.550903
191.626297,-48.551115
191.678213,-48.551326
191.729849,-48.551536
191.781213,-48.551745
192.558217,-48.554904
192.603724,-48.555089
192.648826,-48.555272
192.693566,-48.555454
192.737849,-48.555634
192.781735,-48.555813
192.825245,-48.555989
192.868312,-48.556164
192.910941,-48.556338
192.953160,-48.556509
192.994936,-48.556679
193.036278,-48.556847
193.077182,-48.557014
193.117610,-48.557178
193.157589,-48.557340
193.730960,-48.559671
193.762373,-48.559799
193.793230,-48.559924
193.823535,-48.560048
193.853267,-48.560168
193.882444,-48.560287
193.911041,-48.560403
193.939051,-48.560517
193.966496,-48.560629
193.993333,-48.560738
194.019586,-48.560845
194.045238,-48.560949
194.070282,-48.561051
194.094703,-48.561150
194.118532,-48.561247
194.478750,-48.562711
194.501090,-48.562802
194.523423,-48.562893
194.545742,-48.562984
194.568071,-48.563074
194.590354,-48.563165
194.612629,-48.563255
194.634902,-48.563346
194.657155,-48.563436
194.679391,-48.563527
194.701617,-48.563617
194.723828,-48.563707
194.746016,-48.563798
194.768224,-48.563888
194.790372,-48.563978
195.143101,-48.565412
195.165016,-48.565501
195.186952,-48.565590
195.208822,-48.565679
195.230695,-48.565768
195.252560,-48.565857
195.274473,-48.565946
195.296255,-48.566034
195.318074,-48.566123
195.339897,-48.566212
195.361684,-48.566300
195.383468,-48.566389
195.405232,-48.566477
195.426983,-48.566566
195.448715,-48.566654
195.794562,-48.568060
195.816064,-48.568148
195.837543,-48.568235
195.858900,-48.568322
195.880463,-48.568409
195.901913,-48.568497
195.923318,-48.568584
195.944720,-48.568671
195.966119,-48.568758
195.987569,-48.568845
196.008863,-48.568931
196.030216,-48.569018
196.051550,-48.569105
196.072869,-48.569192
196.094184,-48.569278
196.433166,-48.570656
196.454232,-48.570742
196.475277,-48.570827
196.496314,-48.570913
196.517335,-48.570998
196.538338,-48.571084
196.559339,-48.571169
196.580317,-48.571254
